entidad_federativa _y_municipio,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_industriales_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_industriales_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_srtesanales_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_artesanales_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_de_extraccion _de_materiales_para_la_construccion_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_de_extraccion _de_materiales_para_la_construccion_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_de_extraccion_de_otros_minerales_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_de_extraccion_de_otros_mineralesejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_pesqueras_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_pesqueras_ejidatarios participantes_mujeres,,entidad_federativa_y_municipio,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_turisticas_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_turisticas_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_de_acuicultura_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_de_acuicultura_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_otras_actividades_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_otras_actividades_ejidatarios participantes_mujeres
San Miguel Soyaltepec,0,0,0,2,24,24,2,60,8,0,0,0,7,317,23,,San Miguel Soyaltepec,0,0,0,4,36,5,0,0,0
Villa Talea de Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Villa Talea de Castro,0,0,0,1,40,20,0,0,0
San Miguel Tequixtepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Miguel Tequixtepec,1,15,0,0,0,0,0,0,0
San Miguel Tlacamama,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,,San Miguel Tlacamama,0,0,0,0,0,0,0,0,0
San Miguel Tlacotepec,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,,San Miguel Tlacotepec,0,0,0,0,0,0,0,0,0
San Pablo Etla,1,96,6,0,0,0,0,0,0,0,0,0,0,0,0,,San Pablo Etla,1,25,0,0,0,0,0,0,0
San Pablo Macuiltianguis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Pablo Macuiltianguis,1,159,25,0,0,0,0,0,0
San Pablo Yaganiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Pablo Yaganiza,1,8,0,0,0,0,0,0,0
San Pedro Atoyac,0,0,0,1,30,13,0,0,0,0,0,0,0,0,0,,San Pedro Atoyac,0,0,0,1,10,3,0,0,0
San Pedro Comitancillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Pedro Comitancillo,0,0,0,1,12,1,0,0,0
San Pedro Huamelula,0,0,0,1,10,5,0,0,0,0,0,0,1,60,0,,San Pedro Huamelula,1,150,10,0,0,0,0,0,0
San Pedro Ixcatlan,0,0,0,0,0,0,0,0,0,0,0,0,4,95,6,,San Pedro Ixcatlan,0,0,0,0,0,0,0,0,0
San Pedro Jicayan,0,0,0,1,400,300,0,0,0,0,0,0,0,0,0,,San Pedro Jicayan,0,0,0,0,0,0,0,0,0
San Pedro Quiatoni,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Pedro Quiatoni,0,0,0,0,0,0,1,100,20
San Pedro Tapanatepec,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,,San Pedro Tapanatepec,0,0,0,0,0,0,0,0,0
San Pedro Teutila,0,0,0,1,10,2,1,150,0,0,0,0,0,0,0,,San Pedro Teutila,0,0,0,0,0,0,0,0,0
San Pedro Totolapa,0,0,0,0,0,0,2,55,0,0,0,0,0,0,0,,San Pedro Totolapa,0,0,0,0,0,0,0,0,0
Villa de Tututepec de Melchor Ocampo,0,0,0,0,0,0,1,200,20,0,0,0,0,0,0,,Villa de Tututepec de Melchor Ocampo,0,0,0,0,0,0,0,0,0
San Pedro Yolox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Pedro Yolox,0,0,0,1,65,5,0,0,0
San Pedro y San Pablo Teposcolula,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,,San Pedro y San Pablo Teposcolula,0,0,0,0,0,0,0,0,0
San Pedro y San Pablo Tequixtepec,0,0,0,1,200,140,1,40,0,0,0,0,0,0,0,,San Pedro y San Pablo Tequixtepec,0,0,0,0,0,0,0,0,0
San Sebastian Abasolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Sebastian Abasolo,0,0,0,0,0,0,1,20,10
San Sebastian Rio Hondo,1,7,0,4,115,35,0,0,0,0,0,0,0,0,0,,San Sebastian Rio Hondo,0,0,0,0,0,0,0,0,0
San Sebastian Tecomaxtlahuaca,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,,San Sebastian Tecomaxtlahuaca,1,15,2,0,0,0,0,0,0
Santa Catarina Ixtepeji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santa Catarina Ixtepeji,1,62,20,1,10,5,0,0,0
Santa Catarina Lachatao,1,150,65,0,0,0,0,0,0,0,0,0,0,0,0,,Santa Catarina Lachatao,1,40,24,0,0,0,0,0,0
Santa Catarina Mechoacan,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,Santa Catarina Mechoacan,0,0,0,0,0,0,0,0,0
Santa Cruz Mixtepec,0,0,0,0,0,0,1,2,0,0,0,0,1,104,0,,Santa Cruz Mixtepec,0,0,0,1,104,0,0,0,0
Santa Cruz Tayata,0,0,0,1,5,0,1,68,10,0,0,0,0,0,0,,Santa Cruz Tayata,1,5,0,0,0,0,0,0,0
Santa Cruz Xitla,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,Santa Cruz Xitla,0,0,0,0,0,0,0,0,0
Santa Cruz Xoxocotlan,0,0,0,1,50,10,0,0,0,0,0,0,0,0,0,,Santa Cruz Xoxocotlan,0,0,0,0,0,0,0,0,0
Santa Cruz Zenzontepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santa Cruz Zenzontepec,0,0,0,1,20,10,0,0,0
Santa Gertrudis,0,0,0,0,0,0,2,315,10,0,0,0,0,0,0,,Santa Gertrudis,0,0,0,0,0,0,0,0,0
Santa Maria Alotepec,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,Santa Maria Alotepec,0,0,0,0,0,0,0,0,0
Heroica Ciudad de Tlaxiaco,0,0,0,0,0,0,1,26,8,0,0,0,0,0,0,,Heroica Ciudad de Tlaxiaco,1,6,0,0,0,0,0,0,0
Santa Maria Atzompa,1,1,0,1,273,55,1,273,55,0,0,0,0,0,0,,Santa Maria Atzompa,0,0,0,0,0,0,0,0,0
Santa Maria Coyotepec,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,,Santa Maria Coyotepec,0,0,0,0,0,0,0,0,0
Villa de Chilapa de Diaz,0,0,0,1,90,40,0,0,0,0,0,0,0,0,0,,Villa de Chilapa de Diaz,0,0,0,0,0,0,0,0,0
Santa Maria Chimalapa,0,0,0,0,0,0,1,98,22,0,0,0,0,0,0,,Santa Maria Chimalapa,0,0,0,0,0,0,0,0,0
Santa Maria Ecatepec,0,0,0,0,0,0,2,166,9,0,0,0,0,0,0,,Santa Maria Ecatepec,0,0,0,0,0,0,0,0,0
Santa Maria Huatulco,0,0,0,1,50,35,1,60,0,0,0,0,1,40,0,,Santa Maria Huatulco,1,200,100,0,0,0,1,500,20
Santa Maria Huazolotitlan,0,0,0,1,167,109,1,2,0,0,0,0,1,100,10,,Santa Maria Huazolotitlan,0,0,0,0,0,0,0,0,0
Santa Maria Ixcatlan,0,0,0,1,220,98,1,220,98,0,0,0,0,0,0,,Santa Maria Ixcatlan,1,220,98,0,0,0,0,0,0
Santa Maria Jacatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santa Maria Jacatepec,1,120,8,0,0,0,0,0,0
Santa Maria Jaltianguis,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,,Santa Maria Jaltianguis,0,0,0,0,0,0,0,0,0
Santa Maria Nativitas,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,,Santa Maria Nativitas,0,0,0,0,0,0,0,0,0
Santa Maria Tataltepec,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,,Santa Maria Tataltepec,0,0,0,0,0,0,0,0,0
Santa Maria Tecomavaca,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,,Santa Maria Tecomavaca,0,0,0,0,0,0,0,0,0
Santa Maria Tlahuitoltepec,1,10,1,1,15,15,0,0,0,0,0,0,0,0,0,,Santa Maria Tlahuitoltepec,0,0,0,0,0,0,0,0,0
Santa Maria Tlalixtac,1,18,8,1,2,0,1,900,100,0,0,0,0,0,0,,Santa Maria Tlalixtac,0,0,0,0,0,0,0,0,0
Santa Maria Tonameca,0,0,0,1,20,18,0,0,0,0,0,0,0,0,0,,Santa Maria Tonameca,1,50,25,1,40,20,1,20,0
Santa Maria Yucuhiti,0,0,0,1,240,240,0,0,0,0,0,0,0,0,0,,Santa Maria Yucuhiti,0,0,0,0,0,0,0,0,0
Santa Maria Zacatepec,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,Santa Maria Zacatepec,0,0,0,0,0,0,0,0,0
Santiago Apoala,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,,Santiago Apoala,1,5,2,1,10,10,0,0,0
Santiago Atitlan,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,,Santiago Atitlan,0,0,0,0,0,0,0,0,0
Santiago Ayuquililla,0,0,0,1,10,5,0,0,0,0,0,0,0,0,0,,Santiago Ayuquililla,0,0,0,0,0,0,0,0,0
Santiago Chazumba,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,,Santiago Chazumba,1,4,0,0,0,0,0,0,0
Santiago Huajolotitlan,0,0,0,0,0,0,1,70,5,0,0,0,0,0,0,,Santiago Huajolotitlan,0,0,0,0,0,0,0,0,0
Santiago Jamiltepec,0,0,0,2,35,35,1,15,0,0,0,0,1,12,0,,Santiago Jamiltepec,0,0,0,0,0,0,0,0,0
Santiago Jocotepec,0,0,0,2,84,5,1,2,0,0,0,0,0,0,0,,Santiago Jocotepec,0,0,0,0,0,0,0,0,0
Santiago Juxtlahuaca,0,0,0,1,20,20,4,117,15,0,0,0,0,0,0,,Santiago Juxtlahuaca,2,60,0,0,0,0,0,0,0
Santiago Lalopa,0,0,0,0,0,0,1,141,11,0,0,0,0,0,0,,Santiago Lalopa,0,0,0,1,10,4,0,0,0
Santiago Laxopa,0,0,0,1,40,10,1,48,0,0,0,0,0,0,0,,Santiago Laxopa,0,0,0,0,0,0,0,0,0
Santiago Matatlan,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santiago Matatlan,0,0,0,0,0,0,0,0,0
Santiago Nacaltepec,0,0,0,1,70,40,0,0,0,0,0,0,0,0,0,,Santiago Nacaltepec,0,0,0,0,0,0,0,0,0
Santiago Nuyoo,0,0,0,1,120,120,0,0,0,0,0,0,0,0,0,,Santiago Nuyoo,0,0,0,0,0,0,0,0,0
Santiago Pinotepa Nacional,0,0,0,2,70,45,3,137,8,0,0,0,2,171,19,,Santiago Pinotepa Nacional,2,166,17,2,15,5,0,0,0
Santiago Suchilquitongo,0,0,0,0,0,0,1,27,11,0,0,0,0,0,0,,Santiago Suchilquitongo,0,0,0,1,10,0,0,0,0
Villa Tejupam de la Union,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,Villa Tejupam de la Union,0,0,0,0,0,0,0,0,0
Santiago Xiacui,1,25,1,1,4,1,0,0,0,0,0,0,0,0,0,,Santiago Xiacui,0,0,0,0,0,0,0,0,0
Santiago Yosondua,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,,Santiago Yosondua,0,0,0,0,0,0,0,0,0
Santo Domingo Albarradas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santo Domingo Albarradas,0,0,0,1,10,0,0,0,0
Santo Domingo Tehuantepec,0,0,0,1,15,5,1,10,0,0,0,0,1,80,0,,Santo Domingo Tehuantepec,0,0,0,1,100,0,0,0,0
Santo Domingo Tlatayapam,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,,Santo Domingo Tlatayapam,0,0,0,0,0,0,0,0,0
Santo Domingo Yanhuitlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santo Domingo Yanhuitlan,1,5,3,0,0,0,0,0,0
Santo Domingo Zanatepec,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,,Santo Domingo Zanatepec,0,0,0,1,20,0,0,0,0
Santos Reyes Nopala,0,0,0,0,0,0,1,100,0,0,0,0,1,100,20,,Santos Reyes Nopala,0,0,0,1,20,0,0,0,0
Santos Reyes Papalo,0,0,0,1,100,50,1,15,15,1,15,15,0,0,0,,Santos Reyes Papalo,0,0,0,0,0,0,0,0,0
Santo Tomas Mazaltepec,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,,Santo Tomas Mazaltepec,0,0,0,0,0,0,0,0,0
Santo Tomas Ocotepec,0,0,0,1,150,150,0,0,0,0,0,0,0,0,0,,Santo Tomas Ocotepec,0,0,0,0,0,0,0,0,0
San Vicente Lachixio,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Vicente Lachixio,0,0,0,0,0,0,0,0,0
Silacayoapam,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,,Silacayoapam,0,0,0,0,0,0,0,0,0
Soledad Etla,0,0,0,0,0,0,1,100,20,0,0,0,0,0,0,,Soledad Etla,0,0,0,0,0,0,0,0,0
Tanetze de Zaragoza,1,10,3,1,13,13,0,0,0,0,0,0,0,0,0,,Tanetze de Zaragoza,0,0,0,0,0,0,0,0,0
Tataltepec de Valdes,0,0,0,0,0,0,1,10,5,0,0,0,0,0,0,,Tataltepec de Valdes,0,0,0,0,0,0,0,0,0
Teococuilco de Marcos Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teococuilco de Marcos Perez,1,10,0,0,0,0,0,0,0
Teotitlan de Flores Magon,0,0,0,0,0,0,0,0,0,1,70,5,0,0,0,,Teotitlan de Flores Magon,0,0,0,0,0,0,0,0,0
Teotitlan del Valle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teotitlan del Valle,0,0,0,0,0,0,1,150,0
Tepelmeme Villa de Morelos,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,,Tepelmeme Villa de Morelos,0,0,0,0,0,0,0,0,0
Tezoatlan de Segura y Luna,0,0,0,1,400,150,0,0,0,0,0,0,0,0,0,,Tezoatlan de Segura y Luna,0,0,0,0,0,0,0,0,0
Tlacolula de Matamoros,0,0,0,1,30,30,0,0,0,0,0,0,0,0,0,,Tlacolula de Matamoros,0,0,0,0,0,0,0,0,0
Valerio Trujano,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,,Valerio Trujano,0,0,0,0,0,0,0,0,0
San Juan Bautista Valle Nacional,0,0,0,2,60,40,0,0,0,0,0,0,0,0,0,,San Juan Bautista Valle Nacional,2,352,31,2,93,35,0,0,0
Villa Diaz Ordaz,0,0,0,0,0,0,1,12,1,0,0,0,1,45,2,,Villa Diaz Ordaz,1,45,2,0,0,0,0,0,0
Yutanduchi de Guerrero,0,0,0,0,0,0,1,20,5,0,0,0,0,0,0,,Yutanduchi de Guerrero,0,0,0,0,0,0,0,0,0
Zapotitlan Palmas,0,0,0,0,0,0,1,105,5,0,0,0,0,0,0,,Zapotitlan Palmas,0,0,0,0,0,0,0,0,0
Zimatlan de alvarez,1,80,22,0,0,0,1,50,0,0,0,0,0,0,0,,Zimatlan de alvarez,0,0,0,0,0,0,0,0,0
Puebla,13,694,231,22,2928,1222,66,4967,1239,6,498,88,15,554,111,,Puebla,20,921,264,20,1247,236,5,1000,571
Acateno,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,,Acateno,0,0,0,0,0,0,0,0,0
Acatzingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Acatzingo,1,16,0,0,0,0,0,0,0
Ahuazotepec,0,0,0,0,0,0,1,247,50,0,0,0,0,0,0,,Ahuazotepec,0,0,0,1,112,19,0,0,0
Ajalpan,0,0,0,1,60,30,1,32,16,0,0,0,0,0,0,,Ajalpan,0,0,0,0,0,0,0,0,0
Atexcal,0,0,0,1,15,3,0,0,0,0,0,0,0,0,0,,Atexcal,0,0,0,0,0,0,0,0,0
Atlixco,1,3,0,0,0,0,1,80,23,0,0,0,0,0,0,,Atlixco,1,30,5,0,0,0,1,30,5
Ayotoxco de Guerrero,0,0,0,0,0,0,2,40,0,0,0,0,2,25,0,,Ayotoxco de Guerrero,1,10,3,0,0,0,0,0,0
Caltepec,0,0,0,1,45,6,0,0,0,0,0,0,0,0,0,,Caltepec,0,0,0,0,0,0,0,0,0
Cohetzala,0,0,0,0,0,0,1,65,20,0,0,0,0,0,0,,Cohetzala,0,0,0,0,0,0,0,0,0
Cohuecan,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,Cohuecan,0,0,0,0,0,0,0,0,0
Coxcatlan,0,0,0,0,0,0,1,115,37,0,0,0,0,0,0,,Coxcatlan,0,0,0,1,125,63,0,0,0
Cuyoaco,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,,Cuyoaco,0,0,0,0,0,0,0,0,0
Chalchicomula de Sesma,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chalchicomula de Sesma,0,0,0,0,0,0,0,0,0
Chapulco,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,Chapulco,0,0,0,0,0,0,0,0,0
Chiautla,0,0,0,0,0,0,1,113,16,0,0,0,0,0,0,,Chiautla,0,0,0,0,0,0,0,0,0
Chietla,1,297,125,0,0,0,5,225,25,0,0,0,0,0,0,,Chietla,1,24,8,1,24,8,0,0,0
Chignahuapan,0,0,0,3,72,56,10,851,250,1,58,5,2,99,17,,Chignahuapan,1,58,5,1,58,5,0,0,0
Eloxochitlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eloxochitlan,0,0,0,1,148,0,0,0,0
Epatlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Epatlan,0,0,0,1,10,1,0,0,0
Huaquechula,1,5,3,0,0,0,2,97,15,0,0,0,1,40,0,,Huaquechula,0,0,0,0,0,0,0,0,0
Huatlatlauca,0,0,0,1,200,100,0,0,0,0,0,0,0,0,0,,Huatlatlauca,0,0,0,0,0,0,0,0,0
Hueytamalco,0,0,0,0,0,0,2,45,2,0,0,0,1,3,0,,Hueytamalco,0,0,0,1,4,0,0,0,0
Izucar de Matamoros,0,0,0,0,0,0,1,127,20,0,0,0,0,0,0,,Izucar de Matamoros,0,0,0,0,0,0,0,0,0
Jolalpan,0,0,0,1,60,40,0,0,0,2,215,80,1,5,0,,Jolalpan,1,8,0,0,0,0,0,0,0
Jonotla,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,,Jonotla,0,0,0,0,0,0,0,0,0
Juan C. Bonilla,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,Juan C. Bonilla,0,0,0,0,0,0,0,0,0
Juan N. Mendez,0,0,0,2,96,24,0,0,0,0,0,0,0,0,0,,Juan N. Mendez,0,0,0,0,0,0,0,0,0
La Magdalena Tlatlauquitepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,La Magdalena Tlatlauquitepec,0,0,0,0,0,0,1,150,140
Cañada Morelos,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,,Cañada Morelos,0,0,0,0,0,0,0,0,0
Nicolas Bravo,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,Nicolas Bravo,0,0,0,0,0,0,0,0,0
Ocoyucan,0,0,0,0,0,0,1,282,0,0,0,0,0,0,0,,Ocoyucan,0,0,0,0,0,0,0,0,0
Palmar de Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Palmar de Bravo,1,15,6,0,0,0,0,0,0
Petlalcingo,0,0,0,1,30,15,0,0,0,0,0,0,0,0,0,,Petlalcingo,0,0,0,0,0,0,0,0,0
Piaxtla,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,Piaxtla,0,0,0,0,0,0,0,0,0
Puebla,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Puebla,0,0,0,1,237,66,0,0,0
San Antonio Cañada,0,0,0,1,54,2,1,7,0,0,0,0,0,0,0,,San Antonio Cañada,0,0,0,0,0,0,0,0,0
San Diego la Mesa Tochimiltzingo,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Diego la Mesa Tochimiltzingo,0,0,0,0,0,0,0,0,0
San Jeronimo Xayacatlan,0,0,0,1,86,38,0,0,0,0,0,0,0,0,0,,San Jeronimo Xayacatlan,0,0,0,0,0,0,0,0,0
San Jose Miahuatlan,0,0,0,2,520,220,3,205,80,0,0,0,0,0,0,,San Jose Miahuatlan,0,0,0,0,0,0,0,0,0
San Martin Totoltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Martin Totoltepec,0,0,0,1,15,0,0,0,0
San Nicolas Buenos Aires,1,30,12,0,0,0,0,0,0,0,0,0,0,0,0,,San Nicolas Buenos Aires,0,0,0,0,0,0,0,0,0
San Salvador el Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Salvador el Verde,0,0,0,2,34,6,0,0,0
Santa Catarina Tlaltempan,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,,Santa Catarina Tlaltempan,0,0,0,0,0,0,0,0,0
Santiago Miahuatlan,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,,Santiago Miahuatlan,0,0,0,0,0,0,0,0,0
Huehuetlan el Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Huehuetlan el Grande,1,98,26,0,0,0,0,0,0
Santo Tomas Hueyotlipan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Santo Tomas Hueyotlipan,1,38,14,0,0,0,0,0,0
Tehuacan,1,118,60,0,0,0,2,162,80,0,0,0,0,0,0,,Tehuacan,2,168,81,0,0,0,0,0,0
Tenampulco,0,0,0,1,10,10,3,102,14,0,0,0,1,4,0,,Tenampulco,0,0,0,0,0,0,0,0,0
Teopantlan,1,24,0,0,0,0,1,7,3,0,0,0,0,0,0,,Teopantlan,0,0,0,0,0,0,0,0,0
Teotlalco,0,0,0,0,0,0,2,44,3,2,215,3,1,8,8,,Teotlalco,0,0,0,0,0,0,0,0,0
Tepanco de Lopez,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,Tepanco de Lopez,0,0,0,0,0,0,0,0,0
Tepatlaxco de Hidalgo,0,0,0,0,0,0,1,20,10,0,0,0,0,0,0,,Tepatlaxco de Hidalgo,0,0,0,0,0,0,1,725,400
Tepeaca,0,0,0,0,0,0,1,35,8,0,0,0,0,0,0,,Tepeaca,0,0,0,0,0,0,1,80,20
Tepeojuma,0,0,0,0,0,0,0,0,0,0,0,0,1,37,10,,Tepeojuma,0,0,0,0,0,0,0,0,0
Tepexco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tepexco,1,140,50,0,0,0,0,0,0
Tepexi de Rodriguez,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,,Tepexi de Rodriguez,1,2,0,0,0,0,0,0,0
Tepeyahualco,0,0,0,0,0,0,2,275,50,0,0,0,0,0,0,,Tepeyahualco,0,0,0,0,0,0,0,0,0
Tetela de Ocampo,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,,Tetela de Ocampo,0,0,0,0,0,0,0,0,0
Teziutlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Teziutlan,1,87,30,0,0,0,0,0,0
Tilapa,1,25,8,0,0,0,3,192,43,0,0,0,2,129,63,,Tilapa,0,0,0,1,25,8,0,0,0
Tlacotepec de Benito Juarez,0,0,0,1,600,220,0,0,0,0,0,0,0,0,0,,Tlacotepec de Benito Juarez,0,0,0,0,0,0,0,0,0
Tlachichuca,0,0,0,0,0,0,1,308,70,0,0,0,0,0,0,,Tlachichuca,0,0,0,0,0,0,0,0,0
Tlahuapan,0,0,0,0,0,0,0,0,0,0,0,0,1,193,13,,Tlahuapan,0,0,0,3,304,23,0,0,0
Tlapanala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tlapanala,1,3,0,0,0,0,0,0,0
Tlatlauquitepec,1,86,23,0,0,0,1,160,50,0,0,0,0,0,0,,Tlatlauquitepec,0,0,0,1,86,23,0,0,0
Tochimilco,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,Tochimilco,0,0,0,1,1,0,0,0,0
Totoltepec de Guerrero,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,,Totoltepec de Guerrero,1,15,0,0,0,0,0,0,0
Tzicatlacoyan,0,0,0,0,0,0,1,29,2,0,0,0,0,0,0,,Tzicatlacoyan,0,0,0,0,0,0,0,0,0
Venustiano Carranza,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,Venustiano Carranza,0,0,0,0,0,0,0,0,0
Vicente Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Vicente Guerrero,0,0,0,1,25,0,0,0,0
Xochiapulco,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,Xochiapulco,1,32,10,0,0,0,0,0,0
Xochiltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Xochiltepec,1,135,6,0,0,0,0,0,0
Yehualtepec,0,0,0,0,0,0,1,362,40,0,0,0,0,0,0,,Yehualtepec,0,0,0,0,0,0,0,0,0
Zacapala,0,0,0,0,0,0,1,38,7,0,0,0,0,0,0,,Zacapala,0,0,0,0,0,0,0,0,0
Zacatlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Zacatlan,1,10,2,2,39,14,0,0,0
Zapotitlan,0,0,0,2,428,150,0,0,0,0,0,0,0,0,0,,Zapotitlan,1,32,18,0,0,0,0,0,0
Zautla,0,0,0,1,634,300,1,634,300,0,0,0,0,0,0,,Zautla,0,0,0,0,0,0,0,0,0
Zoquiapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Zoquiapan,0,0,0,0,0,0,1,15,6
Queretaro,4,85,4,5,85,70,40,2519,441,4,205,38,4,78,3,,Queretaro,6,252,74,4,173,20,3,414,79
Amealco de Bonfil,0,0,0,0,0,0,0,0,0,1,22,11,0,0,0,,Amealco de Bonfil,0,0,0,0,0,0,0,0,0
Pinal de Amoles,1,20,0,0,0,0,1,6,0,0,0,0,1,20,0,,Pinal de Amoles,0,0,0,0,0,0,0,0,0
Arroyo Seco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Arroyo Seco,1,20,4,0,0,0,0,0,0
Cadereyta de Montes,0,0,0,0,0,0,3,56,4,0,0,0,2,35,0,,Cadereyta de Montes,2,35,0,1,30,0,0,0,0
Colon,0,0,0,0,0,0,2,190,20,1,124,17,0,0,0,,Colon,0,0,0,0,0,0,1,10,10
Corregidora,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,,Corregidora,0,0,0,0,0,0,0,0,0
Ezequiel Montes,0,0,0,0,0,0,2,71,3,0,0,0,0,0,0,,Ezequiel Montes,0,0,0,0,0,0,0,0,0
Huimilpan,0,0,0,2,23,20,1,88,5,0,0,0,0,0,0,,Huimilpan,0,0,0,0,0,0,0,0,0
